Timestamp	Current measurement	Current temperature
4/25/2018 18:09:04	-1.478469	13.67732
4/25/2018 18:13:24	-0.468421	13.67732
4/25/2018 18:17:44	-0.128708	13.643637
4/25/2018 18:22:04	-0.062201	13.67732
4/25/2018 18:26:23	-0.154067	13.643637
4/25/2018 18:30:44	-0.045933	13.67732
4/25/2018 18:35:04	-0.149761	13.643637
4/25/2018 18:39:24	-0.439234	13.67732
4/25/2018 18:43:44	-0.697129	13.67732
4/25/2018 18:48:05	-1.157416	13.67732
4/25/2018 18:52:24	-1.100478	13.67732
4/25/2018 18:56:44	-0.442584	13.67732
4/25/2018 19:01:04	-0.047847	13.67732
4/25/2018 19:09:45	-0.02823	13.67732
4/25/2018 19:14:05	0.004785	13.67732
4/25/2018 19:18:25	-0.289952	13.67732
4/25/2018 19:22:45	-0.364115	13.67732
4/25/2018 19:27:05	-0.798565	13.67732
4/25/2018 19:31:25	-1.261722	13.67732
4/25/2018 19:40:05	-0.092345	13.67732
4/25/2018 19:48:45	0.254545	13.711103
4/25/2018 19:53:06	0.180861	13.67732
4/25/2018 19:57:25	0.318182	13.67732
4/25/2018 20:01:45	-0.046411	13.67732
4/25/2018 20:06:05	-0.344498	13.67732
4/25/2018 20:10:25	-0.758373	13.67732
4/25/2018 20:14:46	-1.245933	13.711103
4/25/2018 20:19:06	-0.626316	13.67732
4/25/2018 20:23:26	0.08134	13.67732
4/25/2018 20:32:06	0.341148	13.711103
4/25/2018 20:40:46	0.300957	13.67732
4/25/2018 20:45:07	-0.126316	13.711103
4/25/2018 20:49:26	-0.572249	13.67732
4/25/2018 20:53:46	-0.763158	13.711103
4/25/2018 20:58:06	-1.376555	13.711103
4/25/2018 21:02:26	-0.879904	13.711103
4/25/2018 21:06:46	-0.018182	13.711103
4/25/2018 21:11:07	0.147847	13.711103
4/25/2018 21:19:47	-0.010048	13.67732
4/25/2018 21:24:07	0.121531	13.744786
4/25/2018 21:28:27	0.025837	13.711103
4/25/2018 21:32:47	-0.301914	13.711103
4/25/2018 21:37:07	-0.62823	13.711103
4/25/2018 21:41:27	-1.077512	13.744786
4/25/2018 21:45:47	-1.201435	13.744786
4/25/2018 21:50:07	-0.399043	13.711103
4/25/2018 21:54:27	0.122967	13.744786
4/25/2018 21:58:47	0.210048	13.711103
4/25/2018 22:03:08	0.119139	13.711103
4/25/2018 22:07:28	0.14689	13.711103
4/25/2018 22:11:48	0.217703	13.711103
4/25/2018 22:16:08	-0.246411	13.711103
4/25/2018 22:20:28	-0.343062	13.744786
4/25/2018 22:24:48	-0.808134	13.778469
4/25/2018 22:29:08	-1.601435	13.744786
4/25/2018 22:33:28	-0.744976	13.744786
4/25/2018 22:37:48	-0.029187	13.744786
4/25/2018 22:42:08	0.246411	13.744786
4/25/2018 22:50:48	0.399522	13.744786
4/25/2018 22:55:08	0.2689	13.744786
4/25/2018 23:03:49	0.001435	13.744786
4/25/2018 23:08:09	-0.255981	13.744786
4/25/2018 23:12:32	-0.78756	13.778469
4/25/2018 23:16:49	-0.985167	13.744786
4/25/2018 23:21:09	-0.063636	13.778469
4/25/2018 23:29:49	0.348325	13.744786
4/25/2018 23:34:09	0.436842	13.778469
4/25/2018 23:38:29	0.348325	13.778469
4/25/2018 23:42:50	0.411483	13.778469
4/25/2018 23:47:10	0.269856	13.778469
4/25/2018 23:51:30	-0.10622	13.778469
4/25/2018 23:55:50	-0.573684	13.812254
4/26/2018 0:00:11	-1.1689	13.812254
4/26/2018 0:04:30	-0.319139	13.812254
4/26/2018 0:08:50	0.317703	13.812254
4/26/2018 0:13:10	0.486124	13.778469
4/26/2018 0:17:31	0.752153	13.778469
4/26/2018 0:21:50	0.78756	13.812254
4/26/2018 0:26:10	0.745933	13.778469
4/26/2018 0:30:31	0.466029	13.812254
4/26/2018 0:34:51	0.112919	13.812254
4/26/2018 0:39:11	-0.294737	13.812254
4/26/2018 0:43:31	-0.568421	13.812254
4/26/2018 0:47:51	-0.677512	13.812254
4/26/2018 0:52:11	0.190909	13.812254
4/26/2018 0:56:31	0.603828	13.812254
4/26/2018 1:00:51	0.766507	13.812254
4/26/2018 1:09:31	0.735885	13.812254
4/26/2018 1:13:51	0.827273	13.845938
4/26/2018 1:18:11	0.680861	13.812254
4/26/2018 1:22:31	0.208134	13.812254
4/26/2018 1:35:32	-0.278469	13.879622
4/26/2018 1:39:52	0.321053	13.879622
4/26/2018 1:44:12	0.785646	13.845938
4/26/2018 1:48:32	0.871292	13.845938
4/26/2018 1:52:52	1.11244	13.845938
4/26/2018 1:57:12	0.909569	13.879622
4/26/2018 2:01:32	0.642105	13.845938
4/26/2018 2:05:52	0.210048	13.845938
4/26/2018 2:10:12	0.17512	13.879622
4/26/2018 2:14:32	-0.279904	13.879622
4/26/2018 2:18:52	-0.834928	13.879622
4/26/2018 2:23:12	0.077512	13.879622
4/26/2018 2:27:33	0.678469	13.879622
4/26/2018 2:31:53	0.964115	13.879622
4/26/2018 2:36:13	1.005263	13.879622
4/26/2018 2:40:33	0.946411	13.879622
4/26/2018 2:44:53	0.86555	13.879622
4/26/2018 2:49:13	0.761723	13.913408
4/26/2018 2:53:33	0.410526	13.845938
4/26/2018 2:57:53	0.098565	13.913408
4/26/2018 3:02:13	-0.711483	13.913408
4/26/2018 3:19:34	0.920096	13.913408
4/26/2018 3:23:55	1.145933	13.913408
4/26/2018 3:28:14	1.044019	13.913408
4/26/2018 3:32:35	1.097608	13.879622
4/26/2018 3:36:54	0.695694	13.913408
4/26/2018 3:41:14	0.21866	13.913408
4/26/2018 3:45:34	-0.219139	13.947093
4/26/2018 3:49:55	-0.88134	13.913408
4/26/2018 3:54:14	0.272727	13.913408
4/26/2018 3:58:35	0.969378	13.947093
4/26/2018 4:02:55	0.959809	13.947093
4/26/2018 4:07:15	1.080383	13.947093
4/26/2018 4:15:55	1.189474	13.947093
4/26/2018 4:20:15	0.851675	13.947093
4/26/2018 4:24:35	0.649282	13.947093
4/26/2018 4:28:55	0.301435	13.947093
4/26/2018 4:33:16	-0.12201	13.947093
4/26/2018 4:37:36	-0.415311	13.980779
4/26/2018 4:41:56	0.588995	13.980779
4/26/2018 4:46:16	0.909569	13.980779
4/26/2018 4:50:37	1.187081	13.980779
4/26/2018 4:54:56	1.160766	13.947093
4/26/2018 4:59:16	1.208134	13.980779
4/26/2018 5:03:37	1.246411	13.980779
4/26/2018 5:07:56	0.874641	13.980779
4/26/2018 5:12:16	0.361722	14.014464
4/26/2018 5:16:36	0.106699	14.014464
4/26/2018 5:20:56	-0.222967	14.014464
4/26/2018 5:25:16	0.627751	14.014464
4/26/2018 5:29:37	1.055024	13.980779
4/26/2018 5:33:57	1.131101	14.014464
4/26/2018 5:38:17	1.298086	14.014464
4/26/2018 5:42:37	1.488517	13.980779
4/26/2018 5:46:57	1.251675	14.014464
4/26/2018 5:51:17	0.907655	14.048251
4/26/2018 5:55:37	0.62201	14.048251
4/26/2018 5:59:58	0.284689	14.048251
4/26/2018 6:04:17	-0.343062	14.048251
4/26/2018 6:08:38	0.51244	14.048251
4/26/2018 6:12:58	1.02488	14.048251
4/26/2018 6:17:18	1.188995	14.048251
4/26/2018 6:21:38	1.64689	14.048251
4/26/2018 6:26:01	1.664593	14.048251
4/26/2018 6:30:18	1.4311	14.048251
4/26/2018 6:34:38	1.064115	14.014464
4/26/2018 6:38:58	0.846411	14.048251
4/26/2018 6:43:18	0.774641	14.048251
4/26/2018 6:47:38	0.198565	14.081938
4/26/2018 6:51:58	-0.325359	14.081938
4/26/2018 6:56:18	0.563636	14.048251
4/26/2018 7:00:39	1.114354	14.081938
4/26/2018 7:04:59	1.2689	14.081938
4/26/2018 7:09:19	1.186124	14.081938
4/26/2018 7:13:39	1.297129	14.081938
4/26/2018 7:17:59	1.366986	14.048251
4/26/2018 7:26:39	0.770813	14.081938
4/26/2018 7:30:59	0.309569	14.081938
4/26/2018 7:35:19	-0.268421	14.081938
4/26/2018 7:39:39	0.395694	14.115624
4/26/2018 7:48:19	1.35311	14.115624
4/26/2018 7:52:39	1.663636	14.081938
4/26/2018 7:57:00	1.589474	14.115624
4/26/2018 8:01:20	1.610048	14.115624
4/26/2018 8:05:40	1.539713	14.081938
4/26/2018 8:10:00	1.256459	14.149311
4/26/2018 8:14:20	0.978469	14.115624
4/26/2018 8:18:40	0.760766	14.149311
4/26/2018 8:23:00	-0.044976	14.1831
4/26/2018 8:27:20	0.820574	14.149311
4/26/2018 8:31:40	1.496651	14.149311
4/26/2018 8:36:00	1.892823	14.149311
4/26/2018 8:40:20	1.780861	14.115624
4/26/2018 8:49:01	1.770813	14.149311
4/26/2018 8:53:21	1.705742	14.149311
4/26/2018 8:57:41	1.414354	14.149311
4/26/2018 9:02:01	1.125837	14.149311
4/26/2018 9:06:21	0.796172	14.1831
4/26/2018 9:10:41	0.084689	14.1831
4/26/2018 9:15:01	0.97512	14.1831
4/26/2018 9:19:24	1.55311	14.216787
4/26/2018 9:23:41	1.844498	14.216787
4/26/2018 9:28:01	1.920574	14.1831
4/26/2018 9:32:22	1.819139	14.1831
4/26/2018 9:36:41	1.974641	14.216787
4/26/2018 9:41:02	1.465072	14.1831
4/26/2018 9:45:22	1.37512	14.216787
4/26/2018 9:49:42	1.187081	14.250475
4/26/2018 9:54:02	0.890909	14.216787
4/26/2018 9:58:22	0.223445	14.250475
4/26/2018 10:02:42	1.182775	14.216787
4/26/2018 10:07:02	1.644019	14.250475
4/26/2018 10:11:23	1.715311	14.216787
4/26/2018 10:20:04	1.986124	14.216787
4/26/2018 10:24:23	1.61579	14.250475
4/26/2018 10:28:44	1.466029	14.216787
4/26/2018 10:33:03	1.275598	14.250475
4/26/2018 10:37:23	0.578469	14.250475
4/26/2018 10:41:43	0.694258	14.284265
4/26/2018 10:46:04	1.669856	14.284265
4/26/2018 10:50:23	2.306699	14.250475
4/26/2018 10:59:07	2.283254	14.250475
4/26/2018 11:03:24	1.900957	14.284265
4/26/2018 11:07:44	1.98134	14.284265
4/26/2018 11:12:04	1.61579	14.284265
4/26/2018 11:16:25	1.491388	14.284265
4/26/2018 11:20:44	0.956938	14.317953
4/26/2018 11:25:04	0.557416	14.317953
4/26/2018 11:29:24	1.452153	14.317953
4/26/2018 11:33:44	1.944498	14.317953
4/26/2018 11:38:05	2.467464	14.317953
4/26/2018 11:46:45	2.366507	14.351643
4/26/2018 11:51:04	2.14689	14.317953
4/26/2018 11:55:24	1.96555	14.317953
4/26/2018 11:59:45	1.903828	14.317953
4/26/2018 12:04:05	1.45933	14.351643
4/26/2018 12:08:25	1.216268	14.351643
4/26/2018 12:12:45	0.850718	14.351643
4/26/2018 12:21:25	1.979904	14.385433
4/26/2018 12:25:45	2.100957	14.351643
4/26/2018 12:30:05	2.18756	14.317953
4/26/2018 12:34:26	2.172249	14.351643
4/26/2018 12:43:06	1.674641	14.385433
4/26/2018 12:47:25	1.385167	14.419123
4/26/2018 12:51:46	0.911005	14.385433
4/26/2018 12:56:06	1.363158	14.385433
4/26/2018 13:00:26	2.098565	14.385433
4/26/2018 13:04:46	2.424402	14.385433
4/26/2018 13:09:06	2.539713	14.419123
4/26/2018 13:13:26	2.541627	14.419123
4/26/2018 13:22:06	2.366029	14.385433
4/26/2018 13:26:26	2.340191	14.385433
4/26/2018 13:30:46	1.817225	14.419123
4/26/2018 13:35:07	0.997608	14.419123
4/26/2018 13:43:47	2.591388	14.419123
4/26/2018 13:48:07	2.788995	14.385433
4/26/2018 13:56:47	2.807656	14.452812
4/26/2018 14:18:28	1.647847	14.452812
4/26/2018 14:22:48	2.291388	14.452812
4/26/2018 14:27:08	2.756938	14.452812
4/26/2018 14:31:28	3.076077	14.452812
4/26/2018 14:40:08	2.835885	14.452812
4/26/2018 14:44:28	2.705742	14.452812
4/26/2018 14:48:48	2.372249	14.486604
4/26/2018 14:57:28	1.98421	14.486604
4/26/2018 15:01:48	1.953588	14.486604
4/26/2018 15:06:08	2.407177	14.520295
4/26/2018 15:10:29	2.666029	14.520295
4/26/2018 15:14:49	2.842584	14.486604
4/26/2018 15:19:09	3.075598	14.486604
4/26/2018 15:23:29	2.593302	14.486604
4/26/2018 15:27:49	2.56555	14.520295
4/26/2018 15:32:09	2.476077	14.486604
4/26/2018 15:36:29	2.244019	14.520295
4/26/2018 15:40:49	1.249282	14.520295
4/26/2018 15:45:09	1.958852	14.520295
4/26/2018 15:49:30	2.532536	14.520295
4/26/2018 15:53:50	2.872727	14.520295
4/26/2018 15:58:10	3.031101	14.520295
4/26/2018 16:02:30	2.969378	14.520295
4/26/2018 16:06:50	3.038278	14.553986
4/26/2018 16:11:10	2.679904	14.553986
4/26/2018 16:19:50	2.019139	14.553986
4/26/2018 16:24:10	1.894258	14.553986
4/26/2018 16:28:30	2.643062	14.553986
4/26/2018 16:32:51	2.977033	14.587778
4/26/2018 16:37:11	3.391866	14.587778
4/26/2018 16:41:31	3.544497	14.553986
4/26/2018 16:45:51	3.364593	14.62147
4/26/2018 16:54:31	2.735407	14.587778
4/26/2018 16:58:51	2.594258	14.553986
4/26/2018 17:03:11	2.357895	14.587778
4/26/2018 17:07:31	1.72488	14.62147
4/26/2018 17:11:51	2.58756	14.62147
4/26/2018 17:16:11	3.056938	14.62147
4/26/2018 17:20:32	3.2	14.62147
4/26/2018 17:24:52	3.246412	14.62147
4/26/2018 17:29:11	3.286124	14.587778
4/26/2018 17:33:32	3.033014	14.62147
4/26/2018 17:37:52	2.824402	14.62147
4/26/2018 17:42:12	2.479426	14.655162
4/26/2018 17:50:52	2.363158	14.655162
4/26/2018 17:55:12	2.958373	14.655162
4/26/2018 17:59:32	3.337799	14.655162
4/26/2018 18:03:52	3.285646	14.655162
4/26/2018 18:21:13	2.914354	14.655162
4/26/2018 18:25:33	2.595215	14.688854
4/26/2018 18:29:53	2.062201	14.688854
4/26/2018 18:34:13	2.9311	14.688854
4/26/2018 18:38:33	3.329187	14.655162
4/26/2018 18:55:53	3.227751	14.722548
4/26/2018 19:00:13	3.385167	14.688854
4/26/2018 19:04:34	3.12823	14.722548
4/26/2018 19:08:54	2.544497	14.722548
4/26/2018 19:13:14	2.51866	14.722548
4/26/2018 19:17:34	3.153589	14.722548
4/26/2018 19:21:54	3.522488	14.722548
4/26/2018 19:26:14	3.490909	14.688854
4/26/2018 19:30:34	3.836842	14.688854
4/26/2018 19:34:54	3.556459	14.722548
4/26/2018 19:39:15	3.577991	14.722548
4/26/2018 19:43:34	3.413397	14.756342
4/26/2018 19:47:54	3.184211	14.756342
4/26/2018 20:00:55	3.726316	14.756342
4/26/2018 20:05:15	4.163158	14.756342
4/26/2018 20:18:15	4.163158	14.756342
4/26/2018 20:22:36	3.879426	14.790035
4/26/2018 20:26:56	3.498086	14.756342
4/26/2018 20:31:16	3.378469	14.790035
4/26/2018 20:35:36	2.587081	14.790035
4/26/2018 20:39:56	3.484689	14.823729
4/26/2018 20:44:19	4.020096	14.790035
4/26/2018 20:48:36	4.209569	14.790035
4/26/2018 20:57:16	4.075119	14.790035
4/26/2018 21:01:36	4.098086	14.823729
4/26/2018 21:05:56	3.946411	14.790035
4/26/2018 21:10:17	3.56268	14.790035
4/26/2018 21:14:36	3.488517	14.790035
4/26/2018 21:18:57	2.613397	14.823729
4/26/2018 21:23:17	3.74689	14.823729
4/26/2018 21:31:57	4.210048	14.823729
4/26/2018 21:40:38	4.450718	14.790035
4/26/2018 21:44:57	4.636364	14.857524
4/26/2018 21:49:17	4.150239	14.823729
4/26/2018 21:53:38	3.732057	14.857524
4/26/2018 21:57:58	3.592345	14.857524
4/26/2018 22:02:18	2.992823	14.891218
4/26/2018 22:06:38	3.957895	14.857524
4/26/2018 22:10:58	4.522488	14.857524
4/26/2018 22:15:18	4.410048	14.857524
4/26/2018 22:19:38	4.683732	14.891218
4/26/2018 22:32:38	4.108613	14.857524
4/26/2018 22:36:58	3.967942	14.857524
4/26/2018 22:41:18	3.752153	14.891218
4/26/2018 22:49:59	4.219617	14.891218
4/26/2018 22:54:19	4.636842	14.891218
4/26/2018 22:58:39	4.811483	14.891218
4/26/2018 23:02:59	4.92823	14.891218
4/26/2018 23:07:19	4.888517	14.924913
4/26/2018 23:11:39	4.725359	14.891218
4/26/2018 23:15:59	4.617703	14.924913
4/26/2018 23:20:19	4.373206	14.924913
4/26/2018 23:24:39	3.98134	14.924913
4/26/2018 23:29:00	3.463158	14.95871
4/26/2018 23:33:20	4.429665	14.924913
4/26/2018 23:37:40	4.743541	14.924913
4/26/2018 23:42:00	4.876555	14.924913
4/26/2018 23:46:20	4.905742	14.924913
4/26/2018 23:50:40	4.74689	14.95871
4/26/2018 23:55:00	4.578948	14.95871
4/26/2018 23:59:20	4.425359	14.924913
4/27/2018 0:03:40	3.874163	14.924913
4/27/2018 0:08:00	3.345933	14.95871
4/27/2018 0:12:20	4.221531	14.95871
4/27/2018 0:16:40	4.745933	14.95871
4/27/2018 0:21:00	4.794737	14.95871
4/27/2018 0:25:20	4.843541	14.992405
4/27/2018 0:34:01	4.474641	14.95871
4/27/2018 0:42:41	3.991388	14.992405
4/27/2018 0:51:21	3.833493	14.992405
4/27/2018 0:55:41	4.5689	14.992405
4/27/2018 1:00:01	5.1	15.0261
4/27/2018 1:04:21	5.113875	14.992405
4/27/2018 1:08:41	5.103349	14.992405
4/27/2018 1:13:02	4.947847	15.0261
4/27/2018 1:17:21	4.81866	14.992405
4/27/2018 1:21:42	4.884689	15.0261
4/27/2018 1:30:22	3.406698	15.0261
4/27/2018 1:34:42	4.070813	15.059897
4/27/2018 1:39:02	4.865072	15.0261
4/27/2018 1:43:22	5.02823	15.0261
4/27/2018 1:47:42	5.211962	15.0261
4/27/2018 1:52:02	5.263158	15.0261
4/27/2018 1:56:22	5.043062	15.059897
4/27/2018 2:00:42	4.921052	15.0261
4/27/2018 2:05:02	4.655502	15.0261
4/27/2018 2:09:23	4.599522	15.059897
4/27/2018 2:18:03	3.936364	15.093595
4/27/2018 2:22:24	5.030622	15.059897
4/27/2018 2:26:43	5.290909	15.059897
4/27/2018 2:31:03	5.356459	15.059897
4/27/2018 2:35:23	5.43445	15.059897
4/27/2018 2:44:03	5.197608	15.059897
4/27/2018 2:48:23	4.995694	15.059897
4/27/2018 2:52:44	4.680383	15.093595
4/27/2018 2:57:04	4.355981	15.093595
4/27/2018 3:01:24	4.017225	15.059897
4/27/2018 3:05:44	5.007656	15.093595
4/27/2018 3:10:04	5.229187	15.093595
4/27/2018 3:14:24	5.538756	15.093595
4/27/2018 3:18:44	5.705741	15.059897
4/27/2018 3:27:24	5.169857	15.093595
4/27/2018 3:31:44	5.351675	15.127291
4/27/2018 3:36:04	4.980861	15.093595
4/27/2018 3:40:24	4.552153	15.093595
4/27/2018 3:44:44	4.433493	15.127291
4/27/2018 3:49:04	5.3311	15.127291
4/27/2018 3:53:25	5.85933	15.127291
4/27/2018 3:57:45	5.945455	15.093595
4/27/2018 4:06:25	6.08756	15.161089
4/27/2018 4:10:45	5.74067	15.127291
4/27/2018 4:15:05	5.534928	15.161089
4/27/2018 4:19:25	5.05933	15.161089
4/27/2018 4:23:45	4.901435	15.161089
4/27/2018 4:28:05	4.758852	15.161089
4/27/2018 4:32:25	5.581818	15.161089
4/27/2018 4:36:45	6.01579	15.161089
4/27/2018 4:41:05	6.032536	15.161089
4/27/2018 4:45:25	6.320096	15.161089
4/27/2018 4:49:45	6.147368	15.161089
4/27/2018 4:54:05	5.955981	15.161089
4/27/2018 4:58:25	5.684689	15.161089
4/27/2018 5:02:45	5.653588	15.161089
4/27/2018 5:07:05	5.163158	15.161089
4/27/2018 5:11:26	4.776555	15.161089
4/27/2018 5:15:45	5.603828	15.194787
4/27/2018 5:20:06	6.215311	15.228484
4/27/2018 5:24:26	6.262201	15.161089
4/27/2018 5:28:46	6.22823	15.194787
4/27/2018 5:33:06	6.139235	15.194787
4/27/2018 5:37:26	6.114354	15.194787
4/27/2018 5:41:46	5.745454	15.194787
4/27/2018 5:50:26	4.781818	15.228484
4/27/2018 6:03:26	6.365072	15.228484
4/27/2018 6:07:46	6.370813	15.228484
4/27/2018 6:16:26	6.557416	15.228484
4/27/2018 6:20:47	6.440191	15.228484
4/27/2018 6:25:06	6.311005	15.194787
4/27/2018 6:29:27	5.89378	15.228484
4/27/2018 6:33:47	5.388995	15.228484
4/27/2018 6:38:08	5.439713	15.228484
4/27/2018 6:42:27	6.332057	15.262182
4/27/2018 6:46:47	6.860765	15.262182
4/27/2018 6:51:07	6.811005	15.228484
4/27/2018 6:55:28	6.761244	15.228484
4/27/2018 6:59:48	6.79378	15.228484
4/27/2018 7:04:07	6.655981	15.228484
4/27/2018 7:08:27	6.482775	15.228484
4/27/2018 7:12:47	6.062679	15.262182
4/27/2018 7:17:07	5.538756	15.262182
4/27/2018 7:21:28	5.592344	15.262182
4/27/2018 7:25:48	6.654067	15.262182
4/27/2018 7:30:08	6.856938	15.262182
4/27/2018 7:34:28	7.235885	15.262182
4/27/2018 7:38:48	6.914354	15.262182
4/27/2018 7:43:09	7.00622	15.262182
4/27/2018 7:47:28	6.745933	15.262182
4/27/2018 7:51:48	6.642105	15.262182
4/27/2018 7:56:08	6.327273	15.295881
4/27/2018 8:00:28	5.733493	15.295881
4/27/2018 8:04:48	5.733493	15.262182
4/27/2018 8:09:08	6.631579	15.295881
4/27/2018 8:13:28	7.022009	15.295881
4/27/2018 8:22:08	6.977512	15.262182
4/27/2018 8:26:29	6.930622	15.295881
4/27/2018 8:35:09	6.632536	15.295881
4/27/2018 8:39:29	6.472249	15.329681
4/27/2018 8:43:49	5.66555	15.295881
4/27/2018 8:48:09	6.127751	15.295881
4/27/2018 8:52:29	6.91866	15.295881
4/27/2018 8:56:49	7.519617	15.329681
4/27/2018 9:01:09	7.395216	15.295881
4/27/2018 9:14:10	7.143062	15.295881
4/27/2018 9:22:50	6.444976	15.295881
4/27/2018 9:27:10	5.894737	15.329681
4/27/2018 9:31:30	6.544019	15.329681
4/27/2018 9:35:50	7.263158	15.329681
4/27/2018 9:40:10	7.48134	15.329681
4/27/2018 9:44:30	7.639235	15.295881
4/27/2018 9:48:51	7.883732	15.295881
4/27/2018 9:53:11	7.549761	15.329681
4/27/2018 9:57:30	7.539235	15.329681
4/27/2018 10:01:51	7.222967	15.295881
4/27/2018 10:06:11	6.855503	15.329681
4/27/2018 10:10:31	6.496651	15.329681
4/27/2018 10:14:51	6.610526	15.36338
4/27/2018 10:19:11	7.585167	15.329681
4/27/2018 10:23:31	7.757416	15.36338
4/27/2018 10:27:51	7.960765	15.36338
4/27/2018 10:32:11	8.086124	15.36338
4/27/2018 10:45:12	7.403349	15.329681
4/27/2018 10:49:32	7.086603	15.36338
4/27/2018 10:53:51	6.798086	15.36338
4/27/2018 10:58:12	6.767942	15.36338
4/27/2018 11:02:32	7.722488	15.36338
4/27/2018 11:11:12	8.147847	15.36338
4/27/2018 11:19:52	8.320574	15.329681
4/27/2018 11:28:32	7.776555	15.36338
4/27/2018 11:32:52	7.449761	15.36338
4/27/2018 11:37:12	7.105742	15.36338
4/27/2018 11:41:33	6.944976	15.36338
4/27/2018 11:45:52	7.81244	15.36338
4/27/2018 11:50:13	8.02823	15.329681
4/27/2018 11:54:33	8.223924	15.36338
4/27/2018 11:58:53	8.650239	15.329681
4/27/2018 12:03:13	8.210048	15.329681
4/27/2018 12:07:33	8.119139	15.36338
4/27/2018 12:20:34	6.769378	15.36338
4/27/2018 12:24:53	7.147368	15.36338
4/27/2018 12:33:34	8.651674	15.36338
4/27/2018 12:37:54	8.677512	15.36338
4/27/2018 12:42:14	8.689474	15.36338
4/27/2018 12:46:34	8.643063	15.36338
4/27/2018 12:50:54	8.621053	15.36338
4/27/2018 12:59:34	8.000479	15.36338
4/27/2018 13:08:14	7.573684	15.397079
4/27/2018 13:12:34	8.476555	15.36338
4/27/2018 13:16:54	8.797607	15.36338
4/27/2018 13:21:15	8.948325	15.36338
4/27/2018 13:25:35	8.956938	15.36338
4/27/2018 13:29:54	9.094737	15.36338
4/27/2018 13:34:15	8.826795	15.36338
4/27/2018 13:51:36	8.648804	15.36338
4/27/2018 13:55:55	8.923445	15.36338
4/27/2018 14:00:15	8.991866	15.329681
4/27/2018 14:04:35	9.29378	15.36338
4/27/2018 14:08:56	9.163157	15.329681
4/27/2018 14:17:35	8.874641	15.329681
4/27/2018 14:21:56	8.208612	15.36338
4/27/2018 14:26:16	7.551196	15.329681
4/27/2018 14:30:36	8.105263	15.36338
4/27/2018 14:34:56	9.120095	15.329681
4/27/2018 14:39:19	9.344019	15.36338
4/27/2018 14:43:36	9.202393	15.329681
4/27/2018 14:47:56	9.175598	15.36338
4/27/2018 14:52:17	9.490909	15.36338
4/27/2018 14:56:36	9.20622	15.329681
4/27/2018 15:00:57	8.887081	15.36338
4/27/2018 15:05:16	8.373684	15.36338
4/27/2018 15:09:37	8.119617	15.329681
4/27/2018 15:13:57	8.741148	15.36338
4/27/2018 15:18:18	9.204784	15.36338
4/27/2018 15:22:37	9.593302	15.36338
4/27/2018 15:26:58	9.383254	15.329681
4/27/2018 15:35:37	9.569857	15.295881
4/27/2018 15:39:57	9.121053	15.329681
4/27/2018 15:44:17	8.966986	15.329681
4/27/2018 15:48:37	8.320574	15.329681
4/27/2018 15:52:32	0.001435	15.262182
4/27/2018 15:57:22	1.091388	15.329681
4/27/2018 16:01:12	1.570813	15.329681
4/27/2018 16:05:32	1.554545	15.295881
4/27/2018 16:09:52	1.507177	15.329681
4/27/2018 16:14:42	1.604785	15.295881
4/27/2018 16:18:32	1.267943	15.295881
4/27/2018 16:22:52	1.013397	15.295881
4/27/2018 16:27:12	0.786124	15.295881
4/27/2018 16:31:32	0.160766	15.295881
4/27/2018 16:35:52	0.589474	15.295881
4/27/2018 16:40:12	1.555502	15.295881
4/27/2018 16:44:33	1.900478	15.295881
4/27/2018 16:48:53	1.900957	15.295881
4/27/2018 16:53:13	1.783732	15.262182
4/27/2018 16:57:33	1.692823	15.295881
4/27/2018 17:01:53	1.425837	15.295881
4/27/2018 17:06:13	1.167464	15.262182
4/27/2018 17:10:33	0.905742	15.262182
4/27/2018 17:14:53	0.426794	15.262182
4/27/2018 17:19:14	1.488995	15.295881
4/27/2018 17:23:33	1.806699	15.262182
4/27/2018 17:27:55	2.124402	15.228484
4/27/2018 17:32:14	2.055024	15.228484
4/27/2018 17:36:34	2.025359	15.262182
4/27/2018 17:40:54	2.409569	15.228484
4/27/2018 17:45:14	1.583254	15.262182
4/27/2018 17:49:34	1.376077	15.228484
4/27/2018 17:53:54	0.595215	15.228484
4/27/2018 17:58:14	1.304785	15.228484
4/27/2018 18:02:34	1.964115	15.228484
4/27/2018 18:06:54	2.239713	15.228484
4/27/2018 18:11:14	2.355502	15.194787
4/27/2018 18:15:35	2.282297	15.228484
4/27/2018 18:19:55	2.029665	15.228484
4/27/2018 18:24:15	2.133971	15.194787
4/27/2018 18:28:35	1.714833	15.228484
4/27/2018 18:32:56	0.918182	15.194787
4/27/2018 18:37:15	0.891388	15.228484
4/27/2018 18:50:15	2.388517	15.194787
4/27/2018 18:54:36	2.340191	15.161089
4/27/2018 18:58:56	2.32823	15.161089
4/27/2018 19:03:15	2.426316	15.161089
4/27/2018 19:07:36	1.652632	15.194787
4/27/2018 19:11:55	0.857416	15.194787
4/27/2018 19:16:17	1.40622	15.194787
4/27/2018 19:20:36	1.743062	15.127291
4/27/2018 19:29:16	2.526794	15.161089
4/27/2018 19:33:36	2.502392	15.127291
4/27/2018 19:37:56	2.711005	15.127291
4/27/2018 19:42:16	2.844976	15.127291
4/27/2018 19:46:36	2.391866	15.127291
4/27/2018 19:50:56	2.027273	15.127291
4/27/2018 19:55:16	1.188995	15.127291
4/27/2018 20:03:56	2.864115	15.093595
4/27/2018 20:12:37	2.943541	15.059897
